item_id,tf_code,business_line,category_name,item_title,item_description,level_1,level_2,reason
625844,57mz4g,Cafe,صبحانه,خوراک عدسی,500 گرم خوراک عدسی، نان,UNKNOWN,UNKNOWN,عدسی در دسته‌بندی رمضان (آش یا حلیم) قرار نمی‌گیرد
625843,57mz4g,Cafe,صبحانه,خوراک قارچ و لوبیا,500 گرم خوراک لوبیا، قارچ، نان ,UNKNOWN,UNKNOWN,خوراک لوبیا در دسته‌بندی‌های رمضان تعریف نشده است
625856,57mz4g,Cafe,صبحانه,کوکتل پنیری,یک عدد سوسیس کوکتل پنیری ۷۰ درصد، دو عدد تخم مرغ، یک قرص نان تافتون,UNKNOWN,UNKNOWN,سوسیس و تخم‌مرغ در دسته‌بندی‌های رمضان تعریف نشده است
58853,57wzz5,Cafe,صبحانه,پنیر خیار گوجه,,UNKNOWN,UNKNOWN,فاقد مفهوم افطاری و نان (طبق بخش exclusions نان و پنیر)
58852,57wzz5,Cafe,صبحانه,پنیر گردو,,UNKNOWN,UNKNOWN,فاقد مفهوم افطاری و نان (طبق بخش exclusions نان و پنیر)
781705,58669g,Cafe,صبحانه,صبحانه ایرانی,پنیر صبحانه، گوجه فرنگی، گردو، میوه فصل، خیار، نعنا، به همراه نان تازه سنگک,UNKNOWN,UNKNOWN,صبحانه معمولی و فاقد مفهوم افطاری (طبق بخش exclusions)
589603,587962,Cafe,صبحانه,صبحانه ایرانی,"تخم مرغ، پنیر، کره، مربا هویج، مربا آلبالو، گردو، خیار، گوجه، دورچین روز (محصولات تازه کنار غذا متناسب و متغیر با فصل)

",UNKNOWN,UNKNOWN,صبحانه معمولی و فاقد مفهوم افطاری (طبق بخش exclusions)
1132776,58kr93,Cafe,میان وعده,رول نیویورکی کره بادام زمینی و خرما,کره بادام زمینی، خرما، کرانچ بادام زمینی,UNKNOWN,UNKNOWN,خرما محصول اصلی نیست و فاقد مفهوم افطاری است
1132770,58kr93,Cafe,صبحانه,صبحانه سنتی ایرانی,نیمرو، پنیر، گردو، خرما، گوجه فرنگی، خیار، خامه، عسل، مربا,UNKNOWN,UNKNOWN,بشقاب صبحانه و فاقد مفهوم افطاری (طبق بخش exclusions)
845043,58p1xw,Cafe,صبحانه,لقمه ترکیبی,,UNKNOWN,UNKNOWN,عنوان نامشخص و فاقد مفهوم افطاری
845042,58p1xw,Cafe,صبحانه,لقمه پنیر گردو,,رمضان,نان و پنیر,[2PASS] Matches 'نان و پنیر و گردو' description; 'Loghmeh' implies bread wrap.
263076,58pn76,Cafe,مربا,مربای زرشک,۶۰ گرم مربای زرشک دست ساز,UNKNOWN,UNKNOWN,مربا در دسته‌بندی‌های رمضان تعریف نشده است
1132937,58py4p,Cafe,صبحانه و میان وعده,عدسی (یک پرس)	, عدسی،  سیب زمینی، نان,UNKNOWN,UNKNOWN,عدسی در دسته‌بندی رمضان (آش یا حلیم) قرار نمی‌گیرد
1149160,58wk6y,Cafe,صبحانه,سیمیت ایرانی,سیمیت، پنیر خامه ای طعم دار شده، خیار، گوجه، سبزی، گردو,رمضان,نان و پنیر,"[2PASS] Simit bread served with cheese, walnut, and vegetables matches the 'Bread and Cheese' category."
93067,58yz62,Cafe,صبحانه,بشقاب ایرانی,پنیر، گردو، خیار، گوجه فرنگی، کره، مربا فصل، یک عدد نمیرو، نان,UNKNOWN,UNKNOWN,بشقاب صبحانه و فاقد مفهوم افطاری (طبق بخش exclusions)
993319,594rn6,Cafe,صبحانه,تست پنیر و گردو,,رمضان,نان و پنیر,[2PASS] Matches 'تست و پنیر' and 'نان و پنیر و گردو' descriptions.
56187,5991l5,Cafe,صبحانه,کره عسل,یک عدد کره ۲۵ گرمی، ۳۰ گرم عسل طبیعی، نان لواش یا سنگک,UNKNOWN,UNKNOWN,کره و عسل در دسته‌بندی‌های رمضان تعریف نشده است
57719,599pn5,Cafe,صبحانه,تست پنیر,پنیر لبنه نان فرانسوی گردو ریحون زیتون گوجه گیلاسی,رمضان,نان و پنیر,[2PASS] Matches 'تست و پنیر' description (French bread with cheese and walnut).
649244,59n1ml,Cafe,صبحانه,سوسیس و رب	,دو عدد عدد سوسیس 70 درصد، دو عدد تخم مرغ، رب گوجه فرنگی سرخ شده با ادویه مخصوص، دو عدد نان لواش، دورچین : سبزی خوردن، سس کچاپ,UNKNOWN,UNKNOWN,سوسیس و تخم‌مرغ در دسته‌بندی‌های رمضان تعریف نشده است
649250,59n1ml,Cafe,صبحانه,نون و پنیر وخیار و گردو,یک عدد خیار برش خورده ، مغز دو عدد گردو، پنیر 100 گرمی خامه ای، دو عدد نان لواش,رمضان,نان و پنیر,[2PASS] Matches 'نان و پنیر و گردو' description with explicit mention of bread (Lavash).
213052,5k3nxz,Cafe,میان وعده,لقمه پنیر گردو,100 گرم، نان لقمه سبوس دار، پنیر خامه ای، تکه های گردو,رمضان,نان و پنیر,نان فانتزی به همراه پنیر و گردو در تعریف نان و پنیر گنجانده شده است.
213053,5k3nxz,Cafe,میان وعده,لقمه کره بادام زمینی عسل,100 گرم، نان لقمه سبوس دار، کره بادام زمینی، عسل,UNKNOWN,UNKNOWN,کره بادام زمینی و عسل در دسته‌بندی‌های موجود (نان و پنیر یا سایر موارد) قرار نمی‌گیرند.
442362,5k3xxr,Cafe,کیک و دسر,بار خرما,رژیمی,رمضان,خرما,بار خرما محصولی است که ماهیت اصلی آن خرما است.
837252,5k6686,Cafe,صبحانه,گردونه,تخم مرغ، زرشک، گردو، نان تست دو عدد، چای، نبات,UNKNOWN,UNKNOWN,ترکیب تخم‌مرغ و زرشک در دسته‌بندی‌های خاص رمضان (آش، حلیم، نان و پنیر و غیره) قرار ندارد.
913336,5k6p69,Cafe,صبحانه,سوسیس ربی با قارچ,دو عدد کوکتل 70 درصد، قارچ، رب گوجه فرنگی، دورچین: گوجه فرنگی، خیارشور، جعفری، نان,UNKNOWN,UNKNOWN,سوسیس و قارچ در دسته‌بندی‌های این تاکسونومی قرار نمی‌گیرند.
1057096,5k6xk9,Cafe,صبحانه,بشقاب ایرانی,یک عدد تخممرغ آبپز و نیمرو، پنیر گردو، کره عسل، خامه مربا، خیار گوجه، نان سنگک، چای نبات,UNKNOWN,UNKNOWN,بشقاب کامل شامل تخم‌مرغ، خامه و مربا فراتر از تعریف ساده 'نان و پنیر' است و به عنوان پک افطاری هم ذکر نشده.
502052,5kl3rg,Cafe,صبحانه,بشقاب ایرانی,تخم مرغ آب پز، پنیر، کره، عسل، خیار، گوجه، گردو، خامه,UNKNOWN,UNKNOWN,بشقاب صبحانه شامل تخم‌مرغ، خامه و عسل در دسته‌بندی 'نان و پنیر' یا سایر دسته‌ها نمی‌گنجد.
698266,5klmln,Cafe,صبحانه,صبحانه ایرانی,پنیر، گوجه، خیار، گردو، نان بربری,رمضان,نان و پنیر,ترکیب پنیر، گردو، سبزیجات و نان بربری دقیقا مطابق با تعریف 'نان و پنیر' است.
698263,5klmln,Cafe,مک,مک پنیر گوجه خیار,۵۰ گرم پنیر سفید، یک عدد خیار اسلایس شده، یک عدد گوجه اسلایس شده، یک عدد کاهو فرانسوی، نان مک,رمضان,نان و پنیر,نان فانتزی (مک) همراه با پنیر و سبزیجات در دسته 'نان و پنیر' قرار می‌گیرد.
993352,5llrmm,Cafe,صبحانه,خوراک لوبیا,400 گرم,UNKNOWN,UNKNOWN,خوراک لوبیا در دسته‌بندی‌های آش یا حلیم قرار نمی‌گیرد.
993341,5llrmm,Cafe,صبحانه,خوراک لوبیا با قارچ,400 گرم,UNKNOWN,UNKNOWN,خوراک لوبیا و قارچ در دسته‌بندی‌های موجود نمی‌گنجد.
215334,5lw18y,Cafe,صبحانه,تست نان و پنیر و گردو,پنیر خامه ای، گردو، گوجه، خیار، نان بربری کنجدی,رمضان,نان و پنیر,تست نان و پنیر و گردو در تعریف نان و پنیر فانتزی ذکر شده است.
357560,5lwkpn,Cafe,تست,تست پنیر و خیار و گوجه و ریحان,یک جفت، پنیر، خیار، گوجه، ریحان، نان تست برشته شده,رمضان,نان و پنیر,تست پنیر و سبزیجات مطابق با تعریف نان و پنیر فانتزی است.
357562,5lwkpn,Cafe,تست,تست کره و مربا,دو جفت نان تست برشته شده، کره، مربا,UNKNOWN,UNKNOWN,کره و مربا در دسته‌بندی نان و پنیر یا سایر دسته‌های رمضان قرار ندارد.
357566,5lwkpn,Cafe,صبحانه,صبحانه ایرانی,پنیر، کره، عسل، مربا، گردو، خیار، گوجه، نان سنگک,UNKNOWN,UNKNOWN,شامل کره، عسل و مربا است که در تعریف محدود 'نان و پنیر' قرار نمی‌گیرد.
102490,5ly882,Cafe,صبحانه,پک نان و پنیر,,رمضان,نان و پنیر,پک نان و پنیر طبق دستورالعمل استثنائات، چون فقط شامل یک قلم است به دسته همان قلم (نان و پنیر) می‌رود.
1160466,5m3kw7,Cafe,صبحانه,صبحانه ایرانی,,UNKNOWN,UNKNOWN,عنوان کلی 'صبحانه ایرانی' بدون توضیحات، برای تخصیص به نان و پنیر یا پک افطاری مبهم است.
338025,5myo4g,Cafe,صبحانه ,تست ارده شیره,,UNKNOWN,UNKNOWN,Ardeh-Shireh toast is not included in the allowed taxonomy categories.
338023,5myo4g,Cafe,صبحانه ,تست ایرانی	,,رمضان,نان و پنیر,Iranian toast in a cafe breakfast context traditionally refers to bread and cheese (Nan o Panir).
338022,5myo4g,Cafe,صبحانه ,صبحانه ایرانی	, به همراه چای ,رمضان,نان و پنیر,"Iranian breakfast typically consists of bread, cheese, and tea, matching the Nan o Panir category."
346694,5mypz9,Cafe,صبحانه ,صبحانه ایرانی	,"ترکیبات نان، پنیر، خیار، گوجه، گردو، 240 میلی لیتر چای

",رمضان,نان و پنیر,"Components include bread, cheese, and walnuts, matching the Nan o Panir category."
476638,5myr31,Cafe,صبحانه,پنیر و گردو	,,رمضان,نان و پنیر,"Explicitly cheese and walnuts, a standard item for the Nan o Panir category."
1089621,5ng6pg,Cafe,صبحانه,تست پنير و زيتون,٣٠٩ كالری، ١٣ گرم پروتئين، ٥٠ گرم نان چاودار رژيمی، پنير رژيمی، زيتون، گردو، شويد,رمضان,نان و پنیر,A variant of cheese toast (fantasy/dietary) matching the Nan o Panir category.
1089623,5ng6pg,Cafe,صبحانه,تست پنیر و گوجه,گوجه فرنگی تازه و پنير، ريحان تازه و نان چاودار,رمضان,نان و پنیر,A variant of cheese toast matching the Nan o Panir category.
1089622,5ng6pg,Cafe,صبحانه,تست كره بادام زمينی و خرما,نان چادار تست شده كره بادام زمينی و خرما,UNKNOWN,UNKNOWN,Peanut butter and dates on toast is a specialty breakfast item not matching the specific Iftar-style 'Khorma' or 'Nan o Panir'.
1089622,5ng6pg,Cafe,صبحانه,تست كره بادام زمينی و خرما,نان چادار تست شده كره بادام زمينی و خرما,UNKNOWN,UNKNOWN,Peanut butter and dates on toast is a specialty breakfast item not matching the specific Iftar-style 'Khorma' or 'Nan o Panir'.
1089625,5ng6pg,Cafe,صبحانه,تست کره بادام زمینی و موز,نان چاودار، 50 گرم کره بادام زمینی، 50 گرم موز,UNKNOWN,UNKNOWN,Peanut butter and banana toast is not included in the allowed taxonomy categories.
1089627,5ng6pg,Cafe,صبحانه,صبحانه ایرانی,پنير کم چرب، گردو، خیار، گوجه، ريحان تازه به همراه پنج تکه نان سنگک,رمضان,نان و پنیر,"Classic Iranian breakfast with cheese, walnuts, and bread fits the Nan o Panir category."
1089611,5ng6pg,Cafe,منوی اقتصادی,لقمه لواش  پنیر گوجه اقتصادی,پنیر، گوجه، خیار، نان لواش,رمضان,نان و پنیر,A wrap (Loghmeh) containing bread and cheese fits the Nan o Panir category.
1089618,5ng6pg,Cafe,صبحانه,لقمه پنير گردو,نان لقمه چاودار، پنير سفيد، گردو,رمضان,نان و پنیر,"A wrap containing bread, cheese, and walnuts fits the Nan o Panir category."
1089620,5ng6pg,Cafe,صبحانه,لقمه پنير گوجه,نان لقمه ای چاودار، پنير سفيد، گوجه فرنگی,رمضان,نان و پنیر,A wrap containing bread and cheese fits the Nan o Panir category.
1089615,5ng6pg,Cafe,صبحانه,لقمه كره بادام زمينی عسل,نان لقمه ایچاودار، كره بادام زمينی، عسل,UNKNOWN,UNKNOWN,Peanut butter and honey wrap is not included in the allowed taxonomy categories.
1089617,5ng6pg,Cafe,صبحانه,لقمه كره بادام زمينی و موز,نان لقمه ای چاودار، كره بادام زمينی و موز,UNKNOWN,UNKNOWN,Peanut butter and banana wrap is not included in the allowed taxonomy categories.
761064,5nk64x,Cafe,صبحانه,عدسی,400 گرم، همراه با یک تکه نان,UNKNOWN,UNKNOWN,Adasi (lentil soup) is distinct from 'Ash' and is not listed in the candidate taxonomy.
907434,5nk7kz,Cafe,کیک و دسر,بار خرما,یک نفره,رمضان,خرما,"[2PASS] A date bar is a date-based snack where the main ingredient is dates, fitting the explanation for 'خرما'."
1032256,5nk9wr,Cafe,میان وعده,لقمه صبحانه,پنیر، خیار، گوجه، گردو,رمضان,نان و پنیر,"Breakfast wrap containing bread, cheese, and walnuts fits the Nan o Panir category."
572792,5nl3nn,Cafe,میان وعده,تست پنیر گردو,نان تست، پنیر، گردو,رمضان,نان و پنیر,Toast with cheese and walnuts fits the Nan o Panir category.
69984,5m83o2,Cafe,صبحانه,تست پنیر و گردو,,رمضان,نان و پنیر,Matches 'تست + پنیر' mentioned in the explanation.
